70	77	71.03271592	75.80551942	61	63.5	62.21308875	64.89886694
71.5	71	71.96090759	73.02214522	61.5	61.5	62.93871846	64.59624616
65.5	68	69.00580108	71.45139627	56	60	59.97053869	63.50311277
76.5	79	74.57617711	77.14023802	66	69	65.03581742	68.09021163
71	75.5	71.76206281	75.28507673	62.5	65.5	63.39119052	66.49940221
67.5	72.5	70.05468027	73.82711108	60.5	67.5	62.42836153	67.41274312
62	63.5	67.13899568	69.07657677	51	55	57.44917453	60.86793429
69	72	70.39784049	73.12259764	59	64.5	61.375154	65.61260117
76	77	74.24160896	75.97158552	68.5	70	66.20501788	68.47544651
78	83	75.37516028	79.20909597	69.5	77.5	66.76212585	72.15329629
76.5	77	74.5574637	76.11019809	64.5	69.5	64.14525183	68.12699978
73	75.5	72.73341746	75.28586562	65	68	64.60085757	67.5918277
76.5	77.5	74.64134022	76.34623188	68	71	65.95248638	69.00403213
77	77.5	74.49337832	75.96869641	67	70	65.55013117	68.52562592
76.5	78	74.68409878	76.66313555	64.5	69	64.07993917	67.81410296
76.5	77.5	74.45276629	76.1909407	71	72.5	67.77498185	70.13757478
76	76	74.22601152	75.49102917	66	68	64.82148845	67.18728467
68.5	72.5	70.59958653	73.80057499	63	69	63.54472275	68.17649687
73	77.5	72.86966283	76.46284365	65	68	64.56828957	67.60653277
71.5	79	71.67891671	76.68642406	63	71	63.38603711	68.81584054
74	78	73.34615598	76.66468518	66	69	64.7729551	67.45256018
76	77.5	74.22399131	76.23172641	68	69.5	65.78420435	68.00149763
78	77.5	75.38549943	76.39510102	69	69.5	66.32425133	67.97974578
74.5	76.5	73.60124595	75.89164492	64	65	63.79370662	65.59005558
80	83.5	76.36216967	79.34348921	70.5	70.5	67.13282983	68.53945688
71.5	76.5	72.00446433	75.7410942	63.5	69.5	64.06245032	68.71166039
75	78	73.22597993	75.95053128	65	66.5	64.63207624	66.97659387
77.5	82.5	74.73927143	78.54118767	77	84.5	70.48081016	75.61216001
80.5	82	76.36921391	78.36774071	71.5	74.5	67.52132046	70.16595676
81	85.5	76.85177293	80.29955425	73.5	77.5	68.82279466	72.40272898
80	81.5	76.26951777	78.19614175	74	76	68.96983852	71.4784208
77.5	78	74.93825161	76.4657507	69.5	70	66.87194948	68.70429445
81	84	76.86094919	79.6784248	71.5	74.5	67.69791236	70.68062275
77	81	74.88469321	78.22321491	66.5	74.5	65.34131111	70.99001469
71	77	71.8056241	76.09625517	61.5	67.5	62.68481159	67.05092722
79.5	81	76.10386698	78.1709119	69.5	73	66.68560178	69.9109748
76.5	86.5	74.49516527	80.75754484	67.5	73	65.77189008	69.9598767
78	81	75.12422489	77.8233536	71	72	67.51176505	69.45147677
81.5	82	77.1285271	78.61501082	74.5	75.5	69.16641145	71.12548769
78	80.5	75.21838601	77.71821199	72	74.5	67.95108127	70.53829261
75.5	77.5	73.80261451	76.05529503	70.5	73.5	67.30256705	70.21686709
77	77	74.81902329	76.10550112	68	70.5	66.11398682	68.96917003
80	81	76.40409764	78.12754314	74	76	68.98564031	71.3389124
77.5	79	75.09963882	77.10247402	68.5	73.5	66.26931728	70.27589122
75.5	76	73.79331933	75.26560185	68	68.5	66.00361675	67.81783367
84	84.5	78.32450273	79.8735508	81	84	72.50923962	75.52454053
86.5	89	79.0624772	81.58326288	77.5	83	70.61128896	74.69877209
75	77.5	73.79160631	76.34857195	68.5	72	66.29486811	69.39638194
77	77.5	74.36781774	75.83512807	73	74.5	68.6181053	70.84113974
83	83	77.85377965	79.19018478	80	85	72.17790863	76.72920127
80.5	82	76.2205608	78.29397068	71.5	77.5	67.48443374	71.85230374
79.5	81	76.03845937	78.11536772	71	74	67.32222906	70.25813439
77	79.5	74.46531423	77.02266967	70	76.5	66.96030179	71.76439755
74	77	73.36733718	76.10876861	64	64.5	63.86970181	65.67720008
78	80.5	75.33833161	77.80630898	70	73	66.76002377	69.65376295
61.5	62	67.10483602	68.53630023	53	53	58.56791078	60.09079792
61	61	66.63758814	67.81022884	53	52.5	58.30709444	59.44364842
62	64.5	67.02330539	69.53095322	54	57.5	59.05962899	62.42361734
61	63	66.84515604	69.1912154	52.5	56	58.17921693	61.42407764
65	67.5	68.43576197	70.86069344	59.5	66	61.71947666	66.46835602
61.5	62	67.07180787	68.56076306	56	56.5	60.076525	61.76671603
65	67.5	68.69056402	71.18793022	55	57.5	59.54826365	62.26406292
64.5	64.5	68.67222353	69.89479576	55.5	57	60.00599252	62.37328372
61.5	60	67.0927513	67.58248558	52.5	50.5	58.29574298	58.72406013
66	66.5	69.36769718	70.91078646	55.5	56	59.94885761	61.77149689
66	67	69.15227145	70.88438828	55.5	56.5	59.63421852	61.59442237
63.5	65	67.78719771	69.79737177	56.5	59	60.0730159	62.68528947
68	68.5	69.63132005	71.11060944	61	61.5	62.23330363	63.77995305
63.5	64.5	67.97760361	69.71102799	55.5	57.5	60.00242565	62.60957938
74	78	73.25459896	76.58167405	64.5	68	64.30687316	67.5856279
71	71	71.77368564	73.05220619	59.5	59.5	61.78642882	63.090294
71	74	71.7045636	74.43805096	62.5	65.5	63.15426303	66.11718179
61.5	63	67.1192658	69.20556423	54.5	54.5	59.22353621	60.72623111
69	71.5	70.19396584	72.69780739	60	61.5	61.91515849	64.16762347
76	80	74.2352717	77.49790274	67	69	65.45233676	68.00745483
71	76	71.24177343	75.02375808	63	67.5	63.31249938	66.94980577
68	72	69.89313421	73.13239531	62	64	63.05097752	65.55108514
72	75	72.31248026	75.07350358	61.5	64.5	62.57499714	65.36319412
69	70.5	70.01085537	71.97138082	61	61	62.39134989	63.79316202
74	75	73.15700645	74.87851584	66.5	68.5	65.19856699	67.69063728
69.5	77	71.10902546	76.22713235	64	73	64.05097694	70.15254868
77	81	74.88516056	78.15757195	66	73	64.90417188	69.89080864
76.5	81	74.62985601	78.21127602	62	72.5	63.13821102	69.9963421
74.5	79	73.51225663	76.94426977	62.5	70	63.04882352	68.17643423
70	72	71.24070555	73.55846302	61.5	64	62.74577048	65.5356456
70	73	71.32508513	74.12579036	63	63	63.29535217	64.51719654
76	78	74.29208982	76.59261035	71	77	67.46048038	71.64027448
77	81	74.84284483	78.16428481	69.5	73	66.63418042	69.88306822
79	84	75.87943199	79.659214	73	78	68.43722015	72.52021182
64.5	65	68.32364638	69.80447756	54.5	56.5	59.25142776	61.60948617
65.5	66	69.12151021	70.69759482	56.5	56.5	60.31109396	61.73961011
70.5	74	71.26277548	74.1898199	64	65	63.98136468	66.05877612
68	70	69.88513116	72.12982807	61	62	62.48778873	64.55621593
69.5	76	71.13387634	75.67554462	63	66.5	63.46735203	66.74732822
68	68.5	69.8707149	71.3593799	60.5	61	62.42343141	64.31976418
68	72	70.40902717	73.73702484	60	62.5	61.7849874	64.39170136
67.5	71	70.10674238	73.0563723	62.5	64.5	62.94712757	65.35201702
69.5	72.5	70.36079801	73.07527613	64	63.5	64.18138582	65.49936268
70	76.5	71.31659876	75.87679597	61.5	66.5	62.77157785	66.80255047
74	75.5	73.22052409	75.23206718	64.5	66	64.17049235	66.4141676
69	73	70.48658748	73.78627653	58.5	61.5	61.06490978	63.99872681
77.5	80	75.13535719	77.59660022	68.5	75.5	66.33794412	71.37088934
78	82	75.34790382	78.65432597	69.5	72	66.48487932	68.86782495
76	81	74.20587732	77.9771647	66.5	70	65.11027347	68.31396874
66	71	69.32136411	73.16255915	59.5	62.5	61.85383089	64.81681829
71	72	71.41337595	73.15889871	65.5	66	64.57140986	65.99023428
64.5	65.5	68.61232476	70.42121135	55.5	56	59.79281966	61.57742467
73	74	72.7412378	74.51655787	65	65	64.2064756	65.51281924
71.5	73.5	71.8334661	74.03325859	63	66	63.56656991	66.62694949
73	74	72.81086722	74.52651966	63.5	64	63.57646258	65.30093268
71	73	71.82956033	74.12248368	63	65.5	63.2791421	65.79518564
73.5	78	73.05313815	76.60163557	64.5	69	64.41282113	68.26041181
73	73	72.88715756	74.18030912	61.5	56	62.67216089	61.41716938
75.5	76.5	73.93869728	75.67321884	66.5	67	65.4163115	67.27074142
62	62	67.37560477	68.68400357	51	51.5	57.2984124	58.79387006
66	66.5	69.01052131	70.48326202	56	57.5	59.87993624	62.10574718
72.5	72.5	72.35539371	73.63773303	65	66	64.53804954	66.50830705
62.5	63.5	67.63764879	69.4626426	52.5	54.5	58.28195388	60.75161039
70.5	73	71.03612963	73.56375834	65	67	64.38832048	66.7969539
76	76.5	74.20101012	75.67348841	66.5	68.5	65.00263672	67.2565731
68.5	71.5	70.58277307	73.39458676	61.5	62.5	62.48985526	64.06911573
68.5	70	70.47948482	72.58173589	62.5	63.5	63.31373927	65.35534305
70	72	71.38446423	73.71534797	61	62.5	62.44367659	64.56913496
71	74	71.92763314	74.73502371	63	65	63.36044488	65.86760649
78.5	83	75.61423616	79.19046989	74.5	79.5	69.23292082	73.3102619
75.5	77.5	74.07712034	76.43998338	66.5	68.5	65.47094127	68.05155905
64	65	68.19385948	69.90971568	56	56	59.74632139	61.19710509
67	71	69.12437531	72.39859974	60	62	61.8457723	64.22399179
74.5	76	73.66188182	75.76320618	65	67	64.41249649	66.92575207
76	75.5	74.35057118	75.38613341	65.5	65.5	64.86395131	66.40221475
76.5	79	73.96776869	76.42433222	67.5	69	65.60342486	67.65041842
82	87.5	77.41846556	81.41776451	77	83	70.51966857	74.93169478
71	72.5	71.73938835	73.75949012	63	67	63.56267518	67.06040566
64	63.5	68.05555748	69.0515139	54.5	55.5	59.20129009	61.17178969
76	75.5	74.3275504	75.33426724	67	68	65.41556713	67.32563263
63.5	65	68.14577876	70.11253678	54.5	56	58.97075479	60.8726661
68.5	69.5	70.36317902	72.07771529	60.5	62	62.36490099	64.43956959
67.5	71.5	70.12903842	73.45203877	59.5	61.5	61.76972785	64.22556379
71	72	71.70632405	73.45803948	62	62.5	62.87500983	64.40694602
58.5	59.5	65.48973222	67.24031349	49.5	52	56.8762229	59.73996176
76	76.5	74.28501405	75.83455949	65.5	67.5	64.84647553	67.23918391
73.5	77.5	72.74602791	76.01522321	65	69	64.48958655	67.93881216
68.5	72.5	70.57779434	73.80930768	58	63	60.88185522	64.90016636
76.5	83	74.60656195	79.16011404	70	75	66.70308446	70.31567017
71.5	75.5	71.71762598	74.97843565	62.5	66	63.37581735	66.59888902
64.5	65.5	68.4925702	70.22487991	57.5	58.5	60.6780481	62.76253581
70	70.5	70.83377565	72.30823655	59	59.5	61.35107472	62.96166437
80.5	84	76.5691224	79.60988525	70	73	66.89175924	69.76398922
67	68.5	69.87619286	71.94703112	62.5	64.5	63.26495702	65.92192561
71.5	75	71.90073883	74.93676464	64	66	64.17973225	66.80839949
80	80.5	76.24619526	77.70423559	76	78	69.88931525	72.30578409
61	60.5	66.87469793	67.89324302	51.5	51.5	57.52045942	58.87501064
81	85.5	76.48320288	79.9835622	70.5	77	67.15460773	71.95260063
75	76.5	73.5643291	75.54398745	65	66	64.20334193	65.96260407
77	76	74.59787862	75.38568043	69.5	71	66.84417045	69.12143062
71	71	71.74124294	73.02341732	62.5	61	63.1521689	63.87720253
76.5	76.5	74.58232926	75.80188925	68	68	66.03536721	67.64100005
83.5	88.5	77.99462599	81.75514524	75	79.5	69.42627463	73.15221117
75	76.5	73.90676292	75.96275712	64	65.5	64.08711303	66.40909432
71	72	71.89189933	73.71680098	64	64	63.80072617	65.05223815
71	77	71.95351658	76.20328711	64	66	64.22685774	66.80922539
66	68	69.37902861	71.66199108	59	61	61.56695277	64.09588142
73	75.5	72.6912436	75.25349358	64	65.5	63.84901164	66.0333635
83.5	85	77.92801162	79.88231233	74.5	78	69.32336998	72.61760608
70.5	73	71.51517467	73.98855441	62.5	66	63.52591558	66.9311788
74	76.5	73.07101825	75.491081	66.5	67	65.44368253	67.35002946
71	72	71.79631388	73.61094741	63.5	63	63.51188239	64.62727602
78.5	81	75.61133808	78.12313994	68.5	72	66.36738589	69.66768706
63	64	67.75181417	69.54898838	56	56.5	60.0564175	61.89065025
72	75.5	71.55109353	74.51310651	64.5	66.5	64.12258533	66.62189094
75	77.5	73.53731061	76.08842967	68.5	71	66.2030754	68.95818567
75	76	73.79315043	75.48789301	65	69.5	64.45785968	68.19059261
76	77	74.07636553	75.86043194	66	68.5	64.98580632	67.84593435
76	77.5	74.20757224	76.14267578	67.5	68.5	65.91778341	68.04171191
75.5	76	74.14169659	75.58791953	62.5	62.5	63.14953725	64.63810546
70	74	70.80774698	74.04054676	65	69	64.66845366	68.22549786
63	62.5	66.84617062	67.8177525	54.5	56	59.37615031	61.60053924
76	77	74.16596243	75.83276757	66	66.5	64.76131779	66.247585
72.5	74	72.49749386	74.55100907	65	63.5	64.46040194	65.21693219
74.5	77	73.59608886	76.12281419	66	66	65.01593199	66.36097868
74	77	73.37812499	76.22312205	66	65	64.85675003	65.70896029
78	81	75.37809439	78.15418977	70	71.5	67.20022183	69.47130554
71.5	72	72.14216841	73.66603866	64	66.5	64.14370614	66.80097909
59.5	61.5	65.57259734	67.79678449	53.5	54	58.71060316	60.25299831
70	72	71.12583173	73.37389347	61	63.5	62.51904099	65.29416529
64.5	64.5	68.54014756	69.81983403	60	59	62.22676802	63.37497051
67.5	68.5	69.96248729	71.68938675	59.5	59	61.51664406	62.58900317
66	66	69.18444998	70.43686853	57	58	60.86495838	62.99553209
76	77.5	74.25383983	76.28622155	64.5	66	64.14237679	66.34966838
71	72	71.81172319	73.65801573	59.5	62.5	61.61269126	64.59728619
77.5	81	74.87954461	77.82914621	70.5	73	67.20170032	69.94686841
66.5	67	69.20194199	70.67401555	59	60	61.42579588	63.39297044
75.5	78	74.14597402	76.69542189	70.5	73	67.27960124	70.06973264
76	82	74.44404417	78.8494315	67	70	65.39801859	68.39743695
64	64	68.32130536	69.6351388	56	57	59.81960564	61.86349856
67.5	67	70.01380171	70.96880845	59.5	59.5	61.76177852	63.22110756
62.5	64	67.52784284	69.4778931	55.5	56	59.63630107	61.38413186
73.5	75.5	73.154421	75.46929255	64	64.5	63.88147844	65.42618549
68	72	70.25623076	73.54527701	58	61	60.92966819	63.67797149
69.5	73.5	71.12692806	74.48940582	62	64.5	63.34874925	65.74620775
70	72	71.24418655	73.56649476	62.5	64	63.17850905	65.49618683
72	75.5	72.35221465	75.42931702	64	66.5	64.03826407	66.85930541
74	75.5	73.376237	75.43931773	63.5	65.5	63.73296607	66.05396899
66	69	69.38729478	72.16905311	57	60	60.47809689	63.45366021
76.5	78.5	74.59295055	76.86926483	68	69	65.97183928	68.00499768
71	71	71.65578003	72.92794477	62.5	61.5	63.33787397	64.41706702
73	73.5	72.06818619	73.59953847	65	66.5	64.54804673	66.78996513
71	84	71.41947216	79.18937882	62	68.5	62.78638812	67.51399147
71	73	71.8528727	74.18788715	62	65.5	62.96730829	66.13143446
78	80.5	75.20648025	77.63434408	71	77.5	67.50759937	72.18577185
72.5	74	72.42775057	74.46815793	65	66.5	64.40090376	66.67421883
76	75	74.27506244	74.99457296	71	74.5	67.53546141	70.63029641
79.5	81	76.18834019	78.14091559	69	73	66.59884476	69.96168563
77	77.5	74.84361036	76.40569822	69.5	73.5	66.96486194	70.58097728
75	77	73.73666598	76.01770442	67	71.5	65.63681514	69.38496332
75	79	73.78880637	77.04416405	67	72.5	65.25531947	69.42764699
64.5	66	68.42546679	70.46725973	56.5	59	60.47576545	63.31061784
73	77	72.86820529	76.10317798	65.5	69.5	64.6612127	68.12487867
63.5	65	67.81538156	69.86432271	55	55.5	59.46459354	61.2870372
58.5	61.5	65.09600417	67.81650795	50	53	57.15096495	60.02574649
66.5	69	68.85815859	71.34275493	56	59.5	59.92310763	63.19488876
75.5	79.5	73.97210662	77.1784245	64	69.5	63.98753265	68.10515854
72	72	72.20516162	73.46806739	64	66	64.19044636	66.82625952
71.5	74.5	72.10893036	74.87964957	63.5	64	63.77806697	65.60592475
71	77	71.90452212	76.27392313	63	66.5	63.48285743	66.74974901
67.5	68	70.02999972	71.57796244	59	62	61.31362361	64.14532584
72.5	76.5	72.37519528	75.58126947	64	69	64.01830506	68.04342074
73.5	77	72.4942142	75.46767776	66.5	68.5	65.09999389	67.43142447
73	73.5	72.73901234	74.2714023	64.5	69.5	64.36913887	68.38891673
66	69	68.70356907	71.45933335	57	59.5	60.3385518	63.01934939
66.5	69	69.33417091	71.83792626	56	57	60.02409673	62.098645
80	86	76.00084121	80.24978352	76.5	87	70.38221218	77.09190965
65	70	68.18686111	71.9320379	57.5	63	60.6785775	64.97696988
81	78.5	76.82485701	76.88359513	73	78.5	68.32616987	72.57595754
55.5	58	64.03476648	66.4659594	49	49	56.43355804	57.91850304
74.5	75.5	73.43756068	75.25104704	68	70.5	66.13119406	68.95450726
85	89	78.81969808	82.1354931	78.5	94	71.18803552	80.39340465
75.5	76	73.97173005	75.5189008	64	66.5	64.30603012	67.17042762
62.5	62.5	67.60087305	68.81865091	52	54.5	58.05111711	60.79628314
84	93	78.36928339	84.24300733	76	83	70.06340844	74.81869604
72.5	77	72.20106116	75.69836465	62	67	62.92894943	66.93477104
77.5	86	74.84354928	80.36628369	71	81	67.25168449	73.51908334
74	81.5	73.30202795	78.268817	65.5	74.5	64.72806588	70.74340413
76.5	78	74.65650133	76.65812669	68.5	72.5	66.43609448	70.04729887
72	72	72.11716324	73.35340195	67	68.5	65.70405068	68.19531562
74.5	77	73.64558253	76.23403494	66.5	70	65.05372605	68.08663238
74.5	76	73.6197983	75.68284282	67.5	69.5	65.60864684	68.03998249
72	76	72.12594524	75.37808803	63.5	69.5	63.85825663	68.22563234
74	79	73.4353899	77.1464374	64	65	64.02858158	66.06113538
76	77.5	74.32070203	76.39026276	70	74	66.93467073	70.44375892
74	77	73.27283013	75.98614331	64.5	68.5	64.24343658	67.65837163
64.5	66	68.4959398	70.51474253	53.5	56	58.47929699	60.83925272
65	65.5	68.77444559	70.33483567	59	59.5	61.33155912	62.75481537
64.5	64.5	68.53635265	69.77370506	56	58	59.93211862	62.366798
66	67	69.25692814	71.01695505	58.5	59	61.29033632	63.0448068
66.5	68	68.8645687	70.86271668	59.5	59.5	61.53528614	62.71499075
71.5	75.5	71.92623747	75.22754729	63	69	63.62390175	68.23769822
70	72.5	70.91267336	73.40592156	59.5	63	61.61283042	64.71988961
72.5	76	72.37937258	75.39375712	64.5	69	64.43030691	68.29862325
72.5	75	72.53727431	74.98219098	62.5	65.5	63.11478159	66.01169032
65	67	68.85321028	71.18417527	58	60	61.01709848	63.50723447
67	71	69.83986896	73.11889663	57	60.5	60.60873514	63.8143241
73	78	72.9071662	76.67064309	62	65	62.84025199	65.68598757
70	74.5	71.16008844	74.689639	60.5	62	62.1118962	64.35237145
70	73	70.69322886	73.43608913	60.5	64.5	62.50847805	66.15109666
69	72	70.55866959	73.25685896	61.5	60	62.59091042	63.03137311
71.5	76	72.01357405	75.519344	62	65	62.68199417	65.32162576
68.5	70	70.24804153	72.2670131	61	64	62.6490513	65.6702641
65.5	67	68.8181856	70.79604887	57	59	60.3416093	62.7261112
75.5	77.5	74.09201205	76.41330904	70	74	66.94673142	70.51017924
74.5	78	73.23609166	76.19891066	68	74.5	66.22296607	70.91402818
76	79	74.2017758	76.90467281	67.5	71	65.80735468	69.14039006
76.5	78	74.34880228	76.28937338	67.5	72	65.60184247	69.17993912
70.5	74	71.5181587	74.59487416	63.5	68.5	63.76154838	67.74152917
74.5	77.5	73.57844618	76.36139767	67.5	68.5	65.60092136	67.59736753
76	77.5	74.20753699	76.15625694	71	75	67.6845574	71.26795022
73.5	77	73.10685562	76.20629163	67	68.5	65.31009923	67.36371686
74	78	73.39158273	76.79806959	65.5	69.5	64.73260069	68.16063521
81.5	84	77.05376834	79.55216592	75	75	69.38572781	70.8438046
75	77	73.69085197	75.84816442	69	70	66.54539075	68.59676556
76.5	78	74.1708714	76.20871873	69.5	72.5	66.87097811	70.00105766
75	78	73.70657101	76.46129485	67	70	65.63437081	68.69105229
76	77	74.40446935	76.07561882	70	72.5	67.00978807	69.79509596
66	66.5	69.33803058	70.9450595	55	60	59.74680146	63.79514567
72	74.5	72.38231494	74.95976289	60.5	63.5	62.06509197	64.77309285
83	86	77.80474231	80.60492837	71.5	74	67.58706334	70.28739084
74	77	73.28358045	76.05385609	65.5	67	64.80956901	66.93898965
76	77	74.07978951	75.81245301	68	73	66.01234218	69.9314688
74.5	77	73.59371657	76.2149456	66	69.5	64.82241375	68.03558097
67.5	69	70.14253167	72.24831582	59	63	61.2959049	64.75840306
76	77	74.27240599	76.05961953	65.5	68.5	64.78531905	67.93019344
76	80	74.29163466	77.5428127	67	69	65.52770586	67.94205418
73	75.5	72.79225198	75.33464676	64	69	64.07435679	68.14490116
69.5	71.5	70.84616122	73.03504453	59	62	61.33027216	64.0452114
66	71	69.09118665	72.79547487	61	64.5	62.53656248	65.84190983
76	77.5	73.91062817	75.86353916	68	72	65.97013284	69.53937381
70	71.5	71.40981876	73.43435137	60.5	63.5	62.35319716	65.29966125
65	66	68.6492177	70.42792619	56	58	59.83653742	62.2479366
74	75.5	73.35767631	75.4489806	63	64.5	63.73450725	66.12004738
70.5	71.5	71.23239341	72.95630636	63	66	63.49531656	66.53037893
